CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography,Churn
CUST00402,Male,21,2,6369.86,2,0,1,86148.62,France,0
CUST00403,Male,33,8,54942.98,1,0,0,13062.15,Spain,0
CUST00404,Female,47,9,173016.87,2,0,0,127220.97,Germany,0
CUST00405,Female,61,3,50404.97,2,1,0,81687.11,Germany,1
CUST00406,Female,47,7,13478.11,3,0,0,53808.66,Germany,1
CUST00407,Female,53,0,154426.56,3,1,1,65970.13,Germany,0
CUST00408,Female,20,6,129588.7,4,1,1,17815.46,France,0
CUST00409,Female,39,5,190316.46,4,0,1,110517.35,Germany,0
CUST00410,Male,66,0,193157.85,1,1,0,85530.62,France,0
CUST00411,Female,39,3,239983.81,3,0,0,137958.8,Spain,0
CUST00412,Female,67,4,14254.39,4,1,1,74986.16,Germany,0
CUST00413,Male,67,7,9747.35,2,1,1,125976.21,France,0
CUST00414,Male,66,3,246799.26,3,1,0,36366.0,France,0
CUST00415,Male,29,2,161211.97,1,0,0,17911.31,Germany,0
CUST00416,Male,38,1,178842.63,1,1,0,142781.62,France,0
CUST00417,Female,21,3,24120.5,2,1,1,45974.13,Germany,0
CUST00418,Female,48,9,17453.17,4,1,0,126701.72,France,0
CUST00419,Female,61,3,40063.4,2,1,1,46026.72,France,0
CUST00420,Female,48,9,106798.9,4,1,1,31817.84,Spain,0
CUST00421,Female,40,4,27544.05,3,1,1,112554.33,Germany,0
CUST00422,Female,37,6,111583.44,1,0,0,118976.86,Spain,1
CUST00423,Male,32,8,140383.98,4,1,0,128105.78,France,0
CUST00424,Female,40,1,83.24,2,1,1,131081.62,Germany,1
CUST00425,Male,45,4,28561.41,3,0,1,77638.37,Spain,0
CUST00426,Male,33,9,93798.8,4,1,1,66030.36,Germany,0
CUST00427,Female,54,8,13332.45,3,1,0,115135.66,Germany,0
CUST00428,Male,38,2,33382.24,3,0,0,89714.08,Spain,0
CUST00429,Female,32,0,57949.1,2,0,0,145139.78,Spain,0
CUST00430,Male,34,1,107400.35,2,1,1,62617.04,Spain,1
CUST00431,Female,67,5,178709.3,3,1,0,16002.57,France,1
CUST00432,Male,54,4,33172.15,3,1,0,92502.64,Spain,0
CUST00433,Female,30,0,184489.64,4,1,0,59485.74,Spain,0
CUST00434,Female,36,0,213765.18,2,0,0,57974.31,France,0
CUST00435,Female,47,3,162869.69,4,1,1,89032.67,Spain,0
CUST00436,Female,62,3,10931.42,1,0,0,139049.38,Germany,0
CUST00437,Female,35,5,110163.42,4,1,0,47374.16,Germany,0
CUST00438,Male,31,5,165016.5,3,0,1,63143.07,Germany,0
CUST00439,Male,53,9,244628.28,1,1,1,134774.95,France,0
CUST00440,Male,53,5,237952.1,4,0,0,135330.68,Spain,1
CUST00441,Female,37,0,98925.79,1,0,0,42842.47,Germany,0
CUST00442,Male,69,9,153982.77,2,0,1,108886.28,France,0
CUST00443,Female,36,8,222703.79,4,0,1,68178.53,France,0
CUST00444,Female,62,6,207761.56,4,0,0,141040.08,France,0
CUST00445,Male,61,6,119855.46,2,1,0,112514.34,France,1
CUST00446,Male,24,6,65310.33,4,1,0,79209.46,France,0
CUST00447,Female,61,1,34274.99,1,1,1,124437.59,Germany,1
CUST00448,Male,21,1,121995.04,2,0,1,149703.0,France,0
CUST00449,Female,51,5,180711.47,1,0,0,72586.06,Spain,0
CUST00450,Female,19,6,242442.43,4,1,0,62291.74,Germany,1
CUST00451,Female,22,2,215453.73,4,0,1,94985.05,France,0
CUST00452,Female,27,3,51060.24,4,0,1,105631.55,Germany,0
CUST00453,Female,49,2,179944.53,4,0,1,108622.79,Germany,0
CUST00454,Male,59,6,72275.31,1,0,1,76301.61,Spain,1
CUST00455,Male,58,6,170868.15,4,1,0,56520.99,France,0
CUST00456,Female,30,3,166451.37,2,1,0,125069.46,Spain,1
CUST00457,Female,56,6,68107.65,2,1,1,144156.44,France,1
CUST00458,Male,22,4,58597.16,3,0,1,130957.46,France,1
CUST00459,Male,27,0,25984.44,2,1,1,105529.59,Germany,1
CUST00460,Female,27,9,12634.91,3,0,1,60421.02,France,0
CUST00461,Male,55,3,214612.76,2,1,0,97147.64,Germany,0
CUST00462,Female,44,6,12462.35,2,1,1,24162.41,Spain,0
CUST00463,Male,68,1,22185.29,4,0,0,84747.82,France,0
CUST00464,Female,38,1,59713.01,2,1,0,119370.41,France,1
CUST00465,Male,25,0,221914.58,4,0,0,45148.28,Spain,1
CUST00466,Female,18,1,83235.09,4,1,0,80214.8,Spain,0
CUST00467,Male,45,9,47949.89,2,1,0,20258.39,Germany,0
CUST00468,Male,66,7,178888.87,1,1,1,127389.58,Spain,0
CUST00469,Female,56,7,79767.44,4,1,0,59032.48,France,0
CUST00470,Male,31,7,83341.66,2,1,1,91509.1,Germany,0
CUST00471,Female,38,0,184744.15,1,1,1,62994.88,Spain,0
CUST00472,Male,47,0,62913.2,2,0,0,93664.05,France,1
CUST00473,Female,38,9,224190.01,2,1,1,114187.71,France,0
CUST00474,Male,66,3,140355.42,1,1,1,55754.04,France,0
CUST00475,Female,26,5,134457.93,2,0,1,82696.59,Spain,0
CUST00476,Male,34,7,66188.06,4,0,0,121282.44,Germany,0
CUST00477,Female,22,1,208773.59,3,1,0,106299.2,Spain,0
CUST00478,Male,48,2,143187.39,3,1,0,17990.21,Germany,0
CUST00479,Female,69,5,38879.14,2,0,1,89626.24,Spain,1
CUST00480,Female,57,9,51574.56,3,1,1,62686.71,France,0
CUST00481,Female,55,3,117063.98,3,1,1,109229.22,Spain,0
CUST00482,Male,60,1,194910.46,3,1,1,12333.5,Germany,0
CUST00483,Female,36,6,234823.82,4,0,0,56283.55,Spain,0
CUST00484,Male,53,3,165874.66,4,1,0,22109.03,Germany,0
CUST00485,Female,67,7,126535.81,3,0,0,138868.87,Spain,0
CUST00486,Male,50,7,62682.99,1,1,1,132709.94,Germany,0
CUST00487,Female,30,6,168216.99,1,0,1,145532.42,France,0
CUST00488,Male,31,9,245559.94,1,0,1,100085.56,France,0
CUST00489,Male,50,8,119055.62,4,1,1,122986.84,Germany,0
CUST00490,Female,46,3,40535.47,4,0,0,95661.63,France,1
CUST00491,Male,60,6,25835.15,4,0,1,78886.13,Germany,0
CUST00492,Male,66,9,67314.05,4,1,0,126734.86,Germany,0
CUST00493,Female,53,9,142360.5,3,0,0,118663.27,France,0
CUST00494,Male,61,0,236701.33,4,0,1,112658.75,Spain,0
CUST00495,Male,27,3,74791.27,3,0,0,135147.53,Germany,0
CUST00496,Male,48,1,76347.79,1,0,0,140024.18,Spain,0
CUST00497,Female,23,8,120294.91,3,1,1,72340.22,Spain,0
CUST00498,Male,18,4,229635.58,1,1,0,49594.98,France,0
CUST00499,Female,24,2,104763.76,4,1,1,81649.98,Germany,0
CUST00500,Male,44,3,55807.35,1,0,1,23029.27,Spain,0
CUST00501,Male,38,5,40782.73,1,1,0,141342.46,Spain,1
CUST00502,Male,45,9,114253.84,3,0,1,147739.47,France,1
CUST00503,Female,33,0,200169.36,1,1,0,101378.68,France,0
CUST00504,Male,63,6,72838.1,2,0,0,114462.64,Spain,1
CUST00505,Male,40,7,128130.66,1,1,0,55314.09,Spain,0
CUST00506,Female,69,6,150752.07,4,0,0,131277.44,France,0
CUST00507,Male,37,6,112617.6,1,0,0,136042.36,France,1
CUST00508,Female,55,8,47922.56,2,0,0,20766.32,France,0
CUST00509,Female,42,3,230436.42,3,0,1,28402.14,Germany,0
CUST00510,Male,45,6,141362.31,1,1,0,46519.41,France,0
CUST00511,Female,22,8,182283.6,2,0,0,108514.43,France,0
CUST00512,Male,38,4,159010.75,4,0,1,35671.05,France,0
CUST00513,Female,35,1,249512.01,4,0,1,40811.21,Germany,0
CUST00514,Female,64,4,114077.53,3,1,0,63460.9,Germany,1
CUST00515,Male,23,3,106243.09,4,1,1,95629.09,France,0
CUST00516,Female,46,7,90034.97,2,1,0,146683.31,France,0
CUST00517,Female,36,4,90407.11,1,0,1,119745.26,Germany,0
CUST00518,Female,50,8,68942.55,2,0,1,88162.49,Germany,1
CUST00519,Female,18,8,245157.53,3,1,1,16914.07,Spain,0
CUST00520,Female,62,2,217695.51,1,0,0,82357.59,Germany,0
CUST00521,Male,20,9,79168.25,2,1,1,38571.93,Germany,0
CUST00522,Female,59,5,76307.26,3,0,1,52009.67,France,0
CUST00523,Male,38,5,25883.5,3,0,0,45120.5,France,0
CUST00524,Female,52,3,219257.72,1,1,0,58642.74,France,0
CUST00525,Male,58,9,92941.51,1,0,1,18716.37,Germany,0
CUST00526,Male,57,2,143153.85,4,0,1,90757.29,Spain,0
CUST00527,Female,20,0,225094.43,4,0,1,16405.43,France,1
CUST00528,Female,42,6,102025.16,1,1,0,102481.7,Spain,1
CUST00529,Female,62,4,201717.01,4,0,0,112312.33,Spain,0
CUST00530,Male,55,9,107571.41,1,0,1,78048.97,Germany,0
CUST00531,Female,62,6,175235.23,4,0,0,119376.0,Germany,0
CUST00532,Male,37,0,107796.1,2,0,1,145434.7,France,0
CUST00533,Male,69,7,98189.78,3,1,1,57607.37,Germany,0
CUST00534,Male,61,2,247677.31,1,1,0,96646.97,Spain,0
CUST00535,Female,62,6,153087.46,1,1,0,55322.44,Germany,0
CUST00536,Female,51,2,91847.8,1,0,0,72073.98,Germany,0
CUST00537,Male,38,2,64454.87,2,1,0,12915.57,Spain,1
CUST00538,Male,65,9,9941.59,3,1,1,20408.98,Germany,0
CUST00539,Female,40,8,176641.59,4,0,1,121654.02,Germany,1
CUST00540,Male,23,1,93039.36,4,0,0,29587.09,France,0
CUST00541,Female,68,3,205313.54,3,0,1,107881.2,Spain,0
CUST00542,Male,30,5,90967.12,4,1,0,109241.38,Germany,1
CUST00543,Female,66,2,93332.3,1,0,0,149471.64,Spain,1
CUST00544,Male,40,9,194795.25,3,1,1,107383.44,Germany,0
CUST00545,Female,26,9,122366.66,2,0,0,28024.4,France,0
CUST00546,Male,34,6,221223.69,3,1,1,97715.83,Germany,1
CUST00547,Female,19,6,147533.94,1,0,0,83379.99,Germany,0
CUST00548,Female,36,4,60161.2,3,0,1,138434.71,Spain,1
CUST00549,Male,36,2,142067.96,2,1,0,106621.01,Germany,0
CUST00550,Male,24,1,1000.42,2,0,1,82587.0,Spain,0
CUST00551,Female,59,3,78099.34,3,1,0,97389.94,France,0
CUST00552,Male,59,3,51988.09,3,0,0,72084.39,Spain,0
CUST00553,Female,37,7,163546.96,4,1,0,81177.02,Germany,0
CUST00554,Male,26,7,34009.65,4,1,1,111128.29,Spain,0
CUST00555,Female,34,4,72524.36,1,0,0,20968.48,France,0
CUST00556,Female,44,5,82827.14,4,0,0,96146.98,Germany,1
CUST00557,Female,64,7,823.31,1,0,0,22350.45,France,1
CUST00558,Female,19,0,11691.64,1,1,0,129710.75,France,0
CUST00559,Female,53,4,77781.53,3,1,0,141944.87,Germany,0
CUST00560,Female,36,3,55589.11,4,1,1,119228.36,Germany,0
CUST00561,Male,34,3,29226.68,2,1,1,110524.44,Spain,1
CUST00562,Male,22,1,38540.41,2,1,1,142124.63,Germany,1
CUST00563,Male,56,9,208884.24,3,1,0,40593.96,Spain,0
CUST00564,Female,35,0,170829.89,2,1,1,42036.61,France,0
CUST00565,Female,24,5,121029.38,2,0,0,77342.15,Spain,0
CUST00566,Female,34,6,227218.69,3,1,1,11044.82,Germany,0
CUST00567,Female,56,4,7388.2,2,0,1,145109.78,Spain,0
CUST00568,Male,53,7,86233.73,3,1,1,14515.34,Germany,1
CUST00569,Male,57,8,205845.93,1,1,0,93455.68,France,0
CUST00570,Female,62,1,157072.25,4,1,0,59556.35,Spain,0
CUST00571,Male,21,3,245421.86,2,0,0,24415.23,Spain,0
CUST00572,Male,55,8,236128.73,3,1,1,13446.09,Spain,0
CUST00573,Female,42,4,42485.62,2,1,0,46738.6,Spain,0
CUST00574,Male,22,2,242996.75,4,1,0,24935.76,France,0
CUST00575,Female,47,5,236383.7,2,0,1,141646.0,Germany,0
CUST00576,Male,29,2,93402.74,1,0,1,44266.58,Spain,1
CUST00577,Female,21,4,245720.07,3,1,0,23178.47,France,0
CUST00578,Female,41,2,8961.04,4,1,1,117755.48,Germany,0
CUST00579,Female,46,5,165187.64,1,1,0,67995.29,France,0
CUST00580,Female,26,9,66536.95,2,0,1,128113.24,Spain,0
CUST00581,Male,21,4,32365.77,2,1,0,127380.34,Spain,0
CUST00582,Female,68,8,144383.73,2,1,0,148933.31,France,0
CUST00583,Female,41,2,76587.58,4,1,1,122535.91,Spain,0
CUST00584,Female,31,5,166706.34,3,0,1,39981.26,Spain,0
CUST00585,Male,22,7,134995.26,4,1,0,92102.77,France,0
CUST00586,Female,35,6,98147.35,1,1,1,83675.01,Germany,0
CUST00587,Male,59,5,45455.54,3,0,0,81146.55,France,0
CUST00588,Female,36,1,150312.55,4,1,1,51553.04,France,0
CUST00589,Male,29,6,207307.66,2,1,0,39419.72,Spain,0
CUST00590,Male,35,7,150001.12,1,1,1,110365.29,Germany,0
CUST00591,Female,34,0,152630.64,2,0,0,24246.64,Spain,1
CUST00592,Male,47,8,127959.34,4,0,1,16946.24,France,0
CUST00593,Female,41,3,97060.03,1,1,0,63374.11,Germany,0
CUST00594,Female,28,7,114364.51,3,0,0,114149.57,Germany,0
CUST00595,Female,52,9,247385.44,3,1,1,131594.62,Spain,0
CUST00596,Male,40,6,187417.13,4,1,1,85617.77,Germany,1
CUST00597,Male,34,9,107639.87,4,0,0,127590.54,France,1
CUST00598,Female,18,6,114324.1,3,0,0,13540.77,Germany,0
CUST00599,Female,32,1,124908.0,3,0,1,73751.73,France,1
CUST00600,Male,49,0,164828.55,4,1,1,28674.4,France,0
CUST00601,Female,26,3,116489.56,3,1,0,91580.45,France,1
CUST00602,Female,32,1,171544.78,1,1,0,138938.35,Spain,1
CUST00603,Female,45,7,82296.95,4,1,0,11006.66,Spain,0
CUST00604,Male,41,9,102659.91,1,0,1,103550.95,Spain,0
CUST00605,Male,52,6,216013.28,2,1,1,120928.96,Germany,1
CUST00606,Male,39,7,82226.41,1,0,0,114227.38,Germany,0
CUST00607,Female,44,5,241109.18,4,1,1,12767.67,Germany,0
CUST00608,Female,36,0,43126.24,2,1,0,34343.7,Spain,0
CUST00609,Female,62,8,60419.95,3,0,0,23215.91,France,0
CUST00610,Male,29,5,115919.94,1,0,1,21963.59,France,0
CUST00611,Female,37,9,199352.18,1,1,1,112225.78,Spain,0
CUST00612,Female,18,0,182893.87,4,0,1,69470.51,France,1
CUST00613,Female,38,0,43616.5,3,1,0,111475.0,France,1
CUST00614,Female,66,7,59171.26,4,1,1,60505.34,Spain,0
CUST00615,Male,62,5,143815.75,3,1,1,26386.9,France,0
CUST00616,Male,18,7,73791.19,4,1,1,110583.29,Spain,1
CUST00617,Female,27,7,105581.33,3,0,0,97648.01,Germany,0
CUST00618,Male,64,7,121648.54,2,0,0,25816.66,France,0
CUST00619,Male,49,9,148561.5,4,0,0,139411.02,Spain,0
CUST00620,Female,56,6,62762.83,2,0,1,53248.91,Germany,0
CUST00621,Female,39,6,40785.04,4,1,0,101662.21,France,1
CUST00622,Male,35,9,99640.85,4,1,0,14477.33,Germany,0
CUST00623,Female,65,3,20506.56,4,0,0,72025.94,France,0
CUST00624,Male,63,8,131691.29,1,0,1,145010.99,Germany,1
CUST00625,Female,49,1,209901.29,4,0,0,134111.2,Germany,0
CUST00626,Male,44,8,29743.91,3,1,0,40988.62,France,0
CUST00627,Female,45,9,28182.63,1,0,0,133078.25,Spain,0
CUST00628,Male,35,2,20054.45,3,1,1,51029.82,Germany,0
CUST00629,Male,56,1,211965.32,3,0,0,129312.82,Spain,0
CUST00630,Male,66,3,20176.22,3,0,0,112091.77,Germany,0
CUST00631,Female,46,4,245865.51,3,1,0,59287.36,Germany,0
CUST00632,Male,35,1,89582.82,3,1,1,137510.73,France,0
CUST00633,Male,61,0,82190.54,2,0,1,77939.1,Germany,1
CUST00634,Female,25,9,22907.94,1,0,0,54477.17,Germany,0
CUST00635,Female,48,4,146410.3,3,1,0,49156.02,Spain,1
CUST00636,Male,51,8,146470.55,2,1,0,141469.4,Spain,0
CUST00637,Male,24,4,123451.46,2,1,1,116201.34,Spain,0
CUST00638,Female,53,9,77755.04,3,1,1,58985.87,France,0
CUST00639,Female,35,8,92145.22,4,1,1,45583.58,Spain,0
CUST00640,Female,55,9,80125.85,3,0,1,39626.39,France,0
CUST00641,Female,26,5,106536.6,2,1,0,44228.97,France,0
CUST00642,Female,26,2,85447.03,3,0,0,25537.11,Spain,0
CUST00643,Male,63,3,168879.33,2,1,1,77862.89,Germany,0
CUST00644,Female,25,3,73946.62,3,1,1,15750.1,Germany,0
CUST00645,Male,68,0,87709.56,2,0,1,11612.05,Spain,0
CUST00646,Male,52,2,108864.97,3,0,0,96530.16,Germany,0
CUST00647,Male,35,2,990.46,4,1,1,22387.1,France,0
CUST00648,Female,22,0,123020.64,4,1,1,128329.35,Spain,0
CUST00649,Male,31,8,63954.95,2,1,1,24942.03,France,0
CUST00650,Male,45,0,14037.61,4,0,1,85973.66,Spain,0
CUST00651,Female,47,8,227755.32,4,0,1,104570.51,Germany,0
CUST00652,Male,21,0,80604.68,1,1,0,42081.77,Germany,1
CUST00653,Male,56,1,106521.32,3,0,1,134356.98,France,0
CUST00654,Female,37,1,206835.79,3,1,1,77394.17,Germany,0
CUST00655,Male,42,5,41697.24,4,0,0,54144.67,Germany,0
CUST00656,Male,45,6,212577.2,4,1,1,136158.01,France,0
CUST00657,Male,29,0,60409.49,2,1,1,130167.63,France,0
CUST00658,Female,19,2,147259.47,3,1,1,109347.84,France,0
CUST00659,Female,60,1,171419.6,1,0,0,50667.54,Spain,0
CUST00660,Female,31,7,226253.49,1,1,1,64628.89,France,0
CUST00661,Male,39,8,151909.5,4,1,0,106562.67,Spain,0
CUST00662,Male,48,1,113307.95,2,0,0,35939.81,Spain,1
CUST00663,Female,40,1,143067.34,2,0,1,79315.75,Spain,0
CUST00664,Male,65,9,50520.62,3,1,0,113281.12,France,0
CUST00665,Male,37,8,172268.58,4,1,1,102079.81,Spain,0
CUST00666,Female,55,3,46720.18,4,1,0,110790.63,Germany,1
CUST00667,Female,21,4,139311.9,2,1,0,134868.69,France,0
CUST00668,Male,32,8,161900.92,1,0,0,145560.13,France,0
CUST00669,Male,41,5,224645.8,1,1,1,74173.69,Spain,0
CUST00670,Male,42,9,112547.46,3,0,1,18397.46,France,1
CUST00671,Female,18,8,193833.31,4,1,0,126809.05,Spain,0
CUST00672,Female,24,8,41882.62,4,1,1,26515.23,France,0
CUST00673,Female,48,6,39049.12,1,1,0,40722.21,Spain,0
CUST00674,Female,29,9,131199.5,4,0,1,101443.44,France,0
CUST00675,Male,59,8,149085.19,4,0,0,114402.93,France,0
CUST00676,Female,22,4,158085.26,2,0,1,107250.61,Spain,0
CUST00677,Female,61,4,186418.51,3,1,0,71388.91,Germany,1
CUST00678,Female,67,7,73732.87,3,0,1,138529.39,France,0
CUST00679,Female,59,9,155651.93,3,1,1,126507.48,Germany,0
CUST00680,Female,55,3,47034.78,2,1,1,102915.56,Germany,0
CUST00681,Male,29,8,54749.43,3,1,1,71750.6,France,0
CUST00682,Male,56,6,16827.22,3,1,1,74935.63,France,0
CUST00683,Female,35,6,186750.15,1,1,0,34635.33,Spain,0
CUST00684,Male,19,2,126748.24,1,1,0,119158.7,Spain,0
CUST00685,Female,27,3,59546.43,3,1,1,131234.87,Germany,0
CUST00686,Female,32,6,139059.43,2,1,1,125819.43,Spain,0
CUST00687,Male,47,4,88560.05,2,0,0,86593.71,Spain,0
CUST00688,Male,61,2,209302.48,2,1,1,127311.76,Spain,0
CUST00689,Female,34,0,132036.97,4,0,1,120657.24,Spain,0
CUST00690,Female,21,6,7452.68,4,1,1,126530.3,France,0
CUST00691,Female,24,5,246273.82,2,1,1,147470.67,Spain,0
CUST00692,Male,58,9,18574.63,1,1,0,123400.0,Germany,0
CUST00693,Female,48,6,173989.55,4,1,1,47896.6,France,0
CUST00694,Female,68,1,109313.96,2,0,0,124920.81,France,0
CUST00695,Female,56,3,62329.45,4,0,0,62588.91,Germany,0
CUST00696,Male,51,1,169114.56,4,0,0,82266.91,France,0
CUST00697,Female,23,7,31474.34,4,0,0,121495.93,France,0
CUST00698,Female,67,6,214561.67,4,0,1,54340.64,Germany,0
CUST00699,Male,55,0,62653.0,2,0,0,13651.64,Spain,0
CUST00700,Female,62,1,90363.41,4,1,1,110540.23,France,1
CUST00701,Female,68,1,158160.91,3,1,1,136304.38,Spain,1
CUST00702,Male,51,3,257.33,2,0,0,139904.38,Germany,0
CUST00703,Female,61,2,118187.15,2,0,0,121847.43,France,0
CUST00704,Male,32,0,223562.23,2,0,1,140920.0,Spain,0
CUST00705,Male,31,1,170103.91,4,1,1,124891.85,Germany,0
CUST00706,Female,23,8,96975.09,2,1,0,14213.87,France,0
CUST00707,Female,67,0,165106.11,1,1,0,58951.76,France,0
CUST00708,Female,54,8,234142.36,3,1,1,57054.89,Spain,0
CUST00709,Female,67,6,46951.33,1,1,0,40683.01,France,0
CUST00710,Male,49,1,132952.0,3,0,0,121711.18,Spain,0
CUST00711,Female,20,1,58684.4,3,1,1,82812.58,Spain,0
CUST00712,Male,20,4,213556.16,4,0,1,127080.51,France,0
CUST00713,Female,39,4,180262.56,3,1,1,94188.9,Germany,0
CUST00714,Female,39,3,200268.98,3,0,1,92685.31,France,0
CUST00715,Female,27,9,235752.96,1,1,1,63780.78,Germany,0
CUST00716,Male,68,9,58077.19,3,1,1,120544.41,Spain,0
CUST00717,Female,20,2,12179.79,2,1,0,105632.83,Spain,0
CUST00718,Female,29,3,72725.93,2,1,1,57425.26,France,0
CUST00719,Female,46,9,99784.83,3,1,1,149100.26,France,0
CUST00720,Female,65,3,156289.95,2,0,1,74790.49,France,1
CUST00721,Male,34,1,199426.14,4,1,0,54322.63,Spain,1
CUST00722,Female,24,4,87450.82,2,1,0,106291.03,France,0
CUST00723,Male,30,4,118374.25,4,1,1,41193.04,Germany,0
CUST00724,Male,19,4,196366.82,3,1,1,126290.17,Germany,0
CUST00725,Male,21,9,56332.18,4,1,0,105250.9,Spain,0
CUST00726,Male,27,0,54282.98,4,1,0,131809.15,Spain,0
CUST00727,Male,56,5,147308.25,3,1,1,56067.19,France,0
CUST00728,Male,41,1,109014.21,3,1,0,129619.58,France,0
CUST00729,Female,34,6,237224.2,4,1,0,80130.36,Germany,0
CUST00730,Male,69,3,89257.64,1,0,0,18281.88,Germany,0
CUST00731,Male,23,4,189888.9,3,0,1,37183.7,Spain,0
CUST00732,Male,36,4,145773.19,3,1,0,40470.88,France,0
CUST00733,Female,22,4,13644.02,1,1,0,117518.74,France,0
CUST00734,Female,49,1,21096.39,2,1,1,38437.56,France,0
CUST00735,Male,27,4,50789.12,1,1,0,88668.42,France,0
CUST00736,Female,26,2,35788.16,2,1,0,101355.88,Germany,0
CUST00737,Male,44,3,82342.87,1,0,0,118340.03,France,0
CUST00738,Male,30,1,144747.23,4,1,1,119743.23,Germany,0
CUST00739,Female,36,3,150590.64,3,0,1,110464.54,Spain,1
CUST00740,Male,38,8,146941.95,1,1,1,39845.73,France,0
CUST00741,Female,41,7,29402.16,3,1,0,86085.7,Germany,0
CUST00742,Female,55,2,150056.35,2,1,0,50623.74,Germany,0
CUST00743,Male,21,0,102436.72,4,1,0,118513.66,Germany,0
CUST00744,Male,41,0,225763.17,3,0,1,114732.99,France,0
CUST00745,Female,52,5,227996.05,1,0,1,42150.66,Germany,0
CUST00746,Male,20,2,192043.46,1,0,0,99787.98,Germany,0
CUST00747,Male,21,3,175776.79,4,0,1,18179.91,Spain,0
CUST00748,Male,54,0,28738.18,2,0,1,117596.78,France,0
CUST00749,Female,57,7,21173.55,4,1,0,119228.29,Germany,0
CUST00750,Female,65,0,210208.42,4,1,0,58581.67,Germany,0
CUST00751,Male,52,4,106753.95,3,0,1,122875.92,France,0
CUST00752,Female,48,5,112840.57,2,1,1,130161.66,France,0
CUST00753,Female,61,1,211948.27,4,1,1,36608.09,Germany,0
CUST00754,Female,42,6,155357.74,3,1,0,59125.31,France,0
CUST00755,Female,57,6,44851.81,3,0,1,46551.29,France,0
CUST00756,Female,30,0,52753.31,2,0,0,62410.17,France,0
CUST00757,Male,21,3,1594.29,2,0,1,72566.58,France,0
CUST00758,Male,63,3,177667.52,3,0,1,81395.62,France,0
CUST00759,Male,31,4,121402.91,2,1,0,14914.52,Germany,0
CUST00760,Female,30,0,237490.98,3,1,0,17723.29,Germany,0
CUST00761,Female,44,0,178503.2,2,1,1,101732.85,Spain,0
CUST00762,Male,23,6,25788.17,2,1,1,71983.79,Spain,1
CUST00763,Female,34,8,40385.36,2,1,0,22563.26,France,0
CUST00764,Male,53,0,125431.16,1,1,1,64072.19,France,0
CUST00765,Male,57,1,231218.54,2,0,0,76569.29,Germany,0
CUST00766,Male,66,5,61812.77,1,1,0,98982.61,Spain,1
CUST00767,Female,52,5,206395.05,3,1,1,26566.21,France,0
CUST00768,Female,34,1,78068.11,4,1,0,149272.6,France,1
CUST00769,Male,58,8,67474.3,4,1,0,76458.77,Spain,0
CUST00770,Male,19,3,225348.19,4,1,1,105310.68,Spain,0
CUST00771,Male,30,6,11810.4,3,0,1,137150.54,France,1
CUST00772,Male,69,5,165185.26,2,1,1,14455.27,Spain,1
CUST00773,Female,19,2,10791.88,1,1,1,94190.26,Spain,0
CUST00774,Female,69,7,200190.95,3,0,1,85649.8,Spain,0
CUST00775,Male,45,6,207351.09,4,0,1,18036.95,Germany,0
CUST00776,Male,60,8,223339.14,4,1,1,107023.88,France,0
CUST00777,Female,43,2,46522.52,4,1,1,40909.53,Spain,0
CUST00778,Female,39,0,31124.54,4,0,1,108263.42,Spain,0
CUST00779,Male,64,1,125883.76,1,1,0,60768.08,France,0
CUST00780,Male,60,0,67908.16,4,0,1,117817.67,Germany,1
CUST00781,Male,20,4,151574.37,1,0,0,141846.6,France,0
CUST00782,Female,52,9,128436.82,4,0,1,130471.77,Spain,0
CUST00783,Female,29,1,36213.03,3,1,1,77560.3,Spain,0
CUST00784,Female,41,2,184817.62,1,0,0,41538.21,France,0
CUST00785,Male,22,7,200946.09,1,0,0,148939.29,Germany,0
CUST00786,Male,37,9,240760.76,3,1,0,102329.81,France,0
CUST00787,Female,56,4,98884.72,4,0,0,65433.37,France,1
CUST00788,Female,56,3,84433.73,4,0,1,77413.32,France,1
CUST00789,Male,30,4,48065.66,2,1,1,27927.74,Germany,0
CUST00790,Female,58,9,45216.26,2,1,1,80740.88,France,1
CUST00791,Female,62,5,80263.32,1,1,1,34243.03,France,0
CUST00792,Male,29,6,245454.18,2,1,1,61204.37,France,0
CUST00793,Female,30,8,23064.67,3,1,1,78847.37,Spain,0
CUST00794,Male,27,0,64841.55,3,1,0,142691.82,Germany,0
CUST00795,Male,50,3,21494.6,3,1,1,97457.03,Spain,0
CUST00796,Male,57,8,68407.85,1,1,0,62064.63,Spain,0
CUST00797,Male,33,4,23100.36,3,1,1,25832.5,France,0
CUST00798,Male,62,7,127077.22,1,1,1,114606.4,Spain,0
CUST00799,Male,52,0,109588.91,1,1,0,75359.41,France,0
CUST00800,Male,20,3,43512.58,3,1,1,19541.72,France,0
CUST00801,Female,22,8,43701.97,3,1,1,101962.45,France,1
CUST00802,Male,43,0,156527.27,1,1,0,59014.75,Spain,0
CUST00803,Male,28,0,96780.33,3,0,0,66544.78,Germany,0
CUST00804,Female,24,3,14048.73,2,1,1,127439.54,France,0
CUST00805,Female,27,2,230048.15,1,1,0,29223.15,Germany,0
CUST00806,Female,59,6,101238.12,4,0,0,57652.48,Germany,1
CUST00807,Male,69,2,147761.89,1,0,0,60913.54,Spain,0
CUST00808,Female,51,0,221352.99,3,0,1,10466.11,France,0
